,input1,input2,input3,input4,mean_diff,sem,t_df19,p,sidak_sig
117,gambling_001,relational_050,motor_010,wm_075,-0.32027426026323186,0.02735109633094788,-11.709741225284642,3.913462594799536e-10,True
118,gambling_001,relational_050,motor_025,wm_120,-0.3963224823510409,0.03112911179715861,-12.73157052901253,9.475926206832284e-11,True
119,gambling_010,relational_075,gambling_025,relational_120,-0.006162265998202104,0.017917597146779044,-0.3439225666098796,0.7346814226727258,False
120,gambling_010,relational_075,gambling_050,social_001,-0.1741012737716233,0.03259760200327785,-5.3409227388602565,3.73381989554588e-05,True
121,gambling_010,relational_075,gambling_075,social_010,0.11551497669545778,0.027577324409001902,4.1887666469104925,0.0004979150966358705,False
122,gambling_010,relational_075,gambling_120,social_025,0.23478533028371212,0.021203942799643456,11.07272041347235,9.951575466207105e-10,True
123,gambling_010,relational_075,language_001,social_050,0.0003685272497477299,0.03790755379496328,0.009721736510381095,0.9923446520484007,False
124,gambling_010,relational_075,language_010,social_075,-0.3000289216169638,0.03345122436666834,-8.969146191130758,2.9459362601446427e-08,True
125,gambling_010,relational_075,language_025,social_120,-0.31432503751330043,0.03143546219584258,-9.99905888308748,5.271011288456643e-09,True
126,gambling_010,relational_075,language_050,wm_001,-1.1648730145413342,0.026199789299155844,-44.46115963912986,1.1370734682245095e-20,True
127,gambling_010,relational_075,language_075,wm_010,-0.908641366098889,0.02572685177729337,-35.318793529990316,8.580235761987959e-19,True
128,gambling_010,relational_075,language_120,wm_025,-0.7914845047920365,0.02901946184407174,-27.27426542383402,1.0631543673947359e-16,True
129,gambling_010,relational_075,motor_001,wm_050,0.015861737129426963,0.028421579229393763,0.5580878177600581,0.5833015530700764,False
130,gambling_010,relational_075,motor_010,wm_075,-0.3542638272641589,0.028357283297902262,-12.492869064448273,1.3089333438943658e-10,True
131,gambling_010,relational_075,motor_025,wm_120,-0.430312049351968,0.03482894145670514,-12.355013714294952,1.580939397006894e-10,True
132,gambling_025,relational_120,gambling_050,social_001,-0.16793900777342122,0.025014115028497305,-6.713769708906227,2.0394373944135903e-06,True
133,gambling_025,relational_120,gambling_075,social_010,0.1216772426936599,0.029315837642116118,4.15056339781519,0.0005432723578684624,False
134,gambling_025,relational_120,gambling_120,social_025,0.24094759628191417,0.027637634547031664,8.718097631397779,4.569021679485475e-08,True
135,gambling_025,relational_120,language_001,social_050,0.006530793247949812,0.04249040017780505,0.15370044105541714,0.8794666835464907,False
136,gambling_025,relational_120,language_010,social_075,-0.29386665561876163,0.032771054606294814,-8.967262700246284,2.9555659172109952e-08,True
137,gambling_025,relational_120,language_025,social_120,-0.3081627715150984,0.030489701121477683,-10.1071102759358,4.4318130877521405e-09,True
138,gambling_025,relational_120,language_050,wm_001,-1.1587107485431325,0.024811436726861712,-46.70067119848294,4.505961782298448e-21,True
139,gambling_025,relational_120,language_075,wm_010,-0.9024791001006873,0.023019463607152128,-39.20504471790941,1.2112613247905317e-19,True
140,gambling_025,relational_120,language_120,wm_025,-0.7853222387938343,0.024448957567178985,-32.12088845244161,5.0622428868074385e-18,True
141,gambling_025,relational_120,motor_001,wm_050,0.022024003127629067,0.03060086631532667,0.71971828838709,0.4804587707609026,False
142,gambling_025,relational_120,motor_010,wm_075,-0.34810156126595687,0.027089260750265624,-12.850168355463282,8.085320555435519e-11,True
143,gambling_025,relational_120,motor_025,wm_120,-0.42414978335376585,0.028519697770816164,-14.872169640864595,6.397658034592549e-12,True
144,gambling_050,social_001,gambling_075,social_010,0.2896162504670811,0.0314235993986526,9.216520577190765,1.9262801324401973e-08,True
145,gambling_050,social_001,gambling_120,social_025,0.4088866040553355,0.028924112390855062,14.13653074396894,1.5543686736180073e-11,True
146,gambling_050,social_001,language_001,social_050,0.17446980102137105,0.04628748752921555,3.7692648777112803,0.0012976722022057336,False
147,gambling_050,social_001,language_010,social_075,-0.12592764784534044,0.03026663707357989,-4.1606091730377335,0.0005309579432762699,False
148,gambling_050,social_001,language_025,social_120,-0.14022376374167708,0.033096238091230086,-4.236849014536002,0.0004461947097325592,False
149,gambling_050,social_001,language_050,wm_001,-0.9907717407697112,0.03431956734327681,-28.869004403804144,3.70022868325385e-17,True
150,gambling_050,social_001,language_075,wm_010,-0.7345400923272659,0.02924827784748305,-25.113960423843437,4.897703115050868e-16,True
151,gambling_050,social_001,language_120,wm_025,-0.617383231020413,0.031261837339391314,-19.74878265528183,4.00701094024889e-14,True
152,gambling_050,social_001,motor_001,wm_050,0.1899630109010503,0.034444626017984585,5.515026082787626,2.5500296570064296e-05,True
153,gambling_050,social_001,motor_010,wm_075,-0.18016255349253557,0.030509668565597434,-5.905097038506871,1.0989402019121519e-05,True
154,gambling_050,social_001,motor_025,wm_120,-0.25621077558034466,0.030973098566470857,-8.27204210875108,1.0162981751373745e-07,True
155,gambling_075,social_010,gambling_120,social_025,0.11927035358825429,0.029862493077988612,3.9939851397125126,0.000776792147359589,False
156,gambling_075,social_010,language_001,social_050,-0.11514644944571009,0.03053203259741055,-3.771332585812704,0.0012915643093531297,False
157,gambling_075,social_010,language_010,social_075,-0.4155438983124216,0.030310233323776577,-13.709689855354961,2.648622374031422e-11,True
158,gambling_075,social_010,language_025,social_120,-0.4298400142087583,0.020584978865371396,-20.881246321406074,1.4522035811595883e-14,True
159,gambling_075,social_010,language_050,wm_001,-1.2803879912367921,0.022845559574186936,-56.04537665531707,1.442307782134266e-22,True
160,gambling_075,social_010,language_075,wm_010,-1.024156342794347,0.022213226409680126,-46.10569954610637,5.737301774647629e-21,True
161,gambling_075,social_010,language_120,wm_025,-0.9069994814874942,0.023161018725663066,-39.16060395402699,1.237336330807032e-19,True
162,gambling_075,social_010,motor_001,wm_050,-0.09965323956603085,0.018957799508068012,-5.25658262835941,4.49658989132827e-05,True
163,gambling_075,social_010,motor_010,wm_075,-0.46977880395961663,0.031196675377122226,-15.058617570003127,5.138969291690724e-12,True
164,gambling_075,social_010,motor_025,wm_120,-0.5458270260474258,0.026882663204276704,-20.304053281469205,2.420337803144735e-14,True
165,gambling_120,social_025,language_001,social_050,-0.23441680303396445,0.034677653680522,-6.7598807345386644,1.8575058510041e-06,True
166,gambling_120,social_025,language_010,social_075,-0.5348142519006759,0.02320055230278777,-23.05178966952493,2.3744883664109858e-15,True
167,gambling_120,social_025,language_025,social_120,-0.5491103677970125,0.02588059001753847,-21.217073004320902,1.0852569560247578e-14,True
168,gambling_120,social_025,language_050,wm_001,-1.3996583448250468,0.02957556968999554,-47.324814348327024,3.508542374629152e-21,True
169,gambling_120,social_025,language_075,wm_010,-1.1434266963826014,0.026954766439011475,-42.42020419541557,2.753319167725309e-20,True
170,gambling_120,social_025,language_120,wm_025,-1.0262698350757484,0.030018534444564836,-34.18787272812931,1.5778950449620154e-18,True
171,gambling_120,social_025,motor_001,wm_050,-0.21892359315428514,0.029652616197225704,-7.382943605993444,5.405301511146393e-07,True
172,gambling_120,social_025,motor_010,wm_075,-0.5890491575478711,0.02587116104580771,-22.768562899241182,2.979798289424812e-15,True
173,gambling_120,social_025,motor_025,wm_120,-0.66509737963568,0.030960327307500993,-21.482246393258958,8.648667821578588e-15,True
174,language_001,social_050,language_010,social_075,-0.30039744886671144,0.035801907405514616,-8.390543148001127,8.197874983639544e-08,True
175,language_001,social_050,language_025,social_120,-0.3146935647630481,0.02872105124340744,-10.956895765968248,1.1843079627032807e-09,True
176,language_001,social_050,language_050,wm_001,-1.165241541791082,0.028158434787471945,-41.381616222131534,4.388450414674125e-20,True
177,language_001,social_050,language_075,wm_010,-0.909009893348637,0.035745489246835904,-25.430058799072114,3.887064141065705e-16,True
178,language_001,social_050,language_120,wm_025,-0.7918530320417843,0.03441440235978536,-23.00935009021389,2.456262569391159e-15,True
179,language_001,social_050,motor_001,wm_050,0.015493209879679237,0.025280752075440567,0.6128460828002973,0.5472442929386339,False
180,language_001,social_050,motor_010,wm_075,-0.3546323545139066,0.03409777386649331,-10.400454759962832,2.785776054857992e-09,True
181,language_001,social_050,motor_025,wm_120,-0.4306805766017157,0.03996805581731214,-10.775619874288875,1.5593333455487991e-09,True
182,language_010,social_075,language_025,social_120,-0.014296115896336652,0.024646103099892278,-0.5800558343196713,0.5686927546941034,False
183,language_010,social_075,language_050,wm_001,-0.8648440929243705,0.028599966823792844,-30.239339026256864,1.560722428422828e-17,True
184,language_010,social_075,language_075,wm_010,-0.6086124444819253,0.0350325327062927,-17.37277888482792,4.0511196566174673e-13,True
185,language_010,social_075,language_120,wm_025,-0.4914555831750726,0.029522727868959864,-16.64668608390311,8.692987082376205e-13,True
186,language_010,social_075,motor_001,wm_050,0.3158906587463907,0.03046859278342483,10.367746912100182,2.9324205592348076e-09,True
187,language_010,social_075,motor_010,wm_075,-0.05423490564719515,0.032276800848603404,-1.6803061090715832,0.10926515833399714,False
188,language_010,social_075,motor_025,wm_120,-0.13028312773500422,0.03091329919768779,-4.214468565838128,0.0004695602566826212,False
189,language_025,social_120,language_050,wm_001,-0.8505479770280339,0.025149722591671378,-33.8193780837051,1.932519495641989e-18,True
190,language_025,social_120,language_075,wm_010,-0.5943163285855887,0.024246015752699676,-24.511917118564703,7.664830686555877e-16,True
191,language_025,social_120,language_120,wm_025,-0.47715946727873604,0.022711818341142265,-21.00930273884613,1.2988923338314628e-14,True
192,language_025,social_120,motor_001,wm_050,0.3301867746427274,0.027228037007378785,12.12671976879005,2.1692459324947904e-10,True
193,language_025,social_120,motor_010,wm_075,-0.039938789750858475,0.028349512350742605,-1.4087998853995203,0.17504984948515045,False
194,language_025,social_120,motor_025,wm_120,-0.11598701183866758,0.026085656844810828,-4.446390310533456,0.00027692259796033704,False
195,language_050,wm_001,language_075,wm_010,0.25623164844244517,0.02378744149704537,10.77171954261124,1.5686490260144705e-09,True
196,language_050,wm_001,language_120,wm_025,0.37338850974929794,0.023183942936790363,16.105479157161465,1.5656724104234094e-12,True
197,language_050,wm_001,motor_001,wm_050,1.1807347516707614,0.020581203734458316,57.369567247123776,9.277742178774428e-23,True
198,language_050,wm_001,motor_010,wm_075,0.8106091872771755,0.024236602503667524,33.44566084105694,2.3788771506959494e-18,True
199,language_050,wm_001,motor_025,wm_120,0.7345609651893662,0.028939794035379687,25.382384003540086,4.0242422466280813e-16,True
200,language_075,wm_010,language_120,wm_025,0.11715686130685274,0.028555641172711647,4.102757160949698,0.000605919797640183,False
201,language_075,wm_010,motor_001,wm_050,0.924503103228316,0.029674125387951823,31.15519298855828,8.948643719482697e-18,True
202,language_075,wm_010,motor_010,wm_075,0.5543775388347303,0.022902853227982318,24.205610249355356,9.664943644160625e-16,True
203,language_075,wm_010,motor_025,wm_120,0.47832931674692114,0.023669729606654408,20.20848250891914,2.6373423867963713e-14,True
204,language_120,wm_025,motor_001,wm_050,0.8073462419214634,0.024665051211765165,32.73239674184668,3.559255275193202e-18,True
205,language_120,wm_025,motor_010,wm_075,0.4372206775278776,0.03294191983287264,13.272471056516155,4.638381604755365e-11,True
206,language_120,wm_025,motor_025,wm_120,0.36117245544006843,0.025774836033471495,14.01259953588243,1.811981461764849e-11,True
207,motor_001,wm_050,motor_010,wm_075,-0.37012556439358596,0.029682320068394604,-12.469563145358421,1.351230906426373e-10,True
208,motor_001,wm_050,motor_025,wm_120,-0.4461737864813949,0.029427953940746245,-15.161563300655372,4.5579769168706864e-12,True
209,motor_010,wm_075,motor_025,wm_120,-0.07604822208780909,0.027993956119649763,-2.716594316386338,0.013689902874766978,False
