,input1,input2,input3,input4,mean_diff,sem,t_df19,p,sidak_sig
48,full-hcp_scratch_120,motor-hcp_scratch_120,full-hcp_pretrained_050,motor-hcp_pretrained_050,-0.13869027158152872,0.022774437316692393,-6.089734277644544,7.425639990558834e-06,True
49,full-hcp_scratch_120,motor-hcp_scratch_120,full-hcp_pretrained_075,motor-hcp_pretrained_075,-0.1847089389467676,0.021401043524612574,-8.630837965183353,5.3318288924291716e-08,True
50,full-hcp_scratch_120,motor-hcp_scratch_120,full-hcp_pretrained_120,motor-hcp_pretrained_120,-0.1789457466877888,0.021092997939126487,-8.483656387025626,6.93308433316469e-08,True
51,full-hcp_pretrained_001,motor-hcp_pretrained_001,full-hcp_pretrained_010,motor-hcp_pretrained_010,-0.048453951509056056,0.016598450063205792,-2.9191853049258603,0.008799505088711142,False
52,full-hcp_pretrained_001,motor-hcp_pretrained_001,full-hcp_pretrained_025,motor-hcp_pretrained_025,-0.0342353886836045,0.02015608342689976,-1.6985139403578213,0.10572761062640622,False
53,full-hcp_pretrained_001,motor-hcp_pretrained_001,full-hcp_pretrained_050,motor-hcp_pretrained_050,-0.001596356255955611,0.021758875015989748,-0.07336575327458388,0.9422819361191865,False
54,full-hcp_pretrained_001,motor-hcp_pretrained_001,full-hcp_pretrained_075,motor-hcp_pretrained_075,-0.04761502362119448,0.02197293386833197,-2.1669852513331707,0.043152304529580965,False
55,full-hcp_pretrained_001,motor-hcp_pretrained_001,full-hcp_pretrained_120,motor-hcp_pretrained_120,-0.04185183136221561,0.022069926283386672,-1.8963285524754985,0.07322765591398613,False
56,full-hcp_pretrained_010,motor-hcp_pretrained_010,full-hcp_pretrained_025,motor-hcp_pretrained_025,0.014218562825451536,0.01274562994996901,1.115563756461179,0.27852015536980534,False
57,full-hcp_pretrained_010,motor-hcp_pretrained_010,full-hcp_pretrained_050,motor-hcp_pretrained_050,0.046857595253100445,0.017956645631274897,2.6094848790404974,0.017232704676173705,False
58,full-hcp_pretrained_010,motor-hcp_pretrained_010,full-hcp_pretrained_075,motor-hcp_pretrained_075,0.0008389278878615902,0.019167206449232244,0.043768918025881336,0.9655453246224652,False
59,full-hcp_pretrained_010,motor-hcp_pretrained_010,full-hcp_pretrained_120,motor-hcp_pretrained_120,0.006602120146840451,0.018055328369057905,0.365660486028864,0.7186577879466756,False
60,full-hcp_pretrained_025,motor-hcp_pretrained_025,full-hcp_pretrained_050,motor-hcp_pretrained_050,0.032639032427648915,0.010298253685368072,3.1693754518810295,0.005048909919267944,False
61,full-hcp_pretrained_025,motor-hcp_pretrained_025,full-hcp_pretrained_075,motor-hcp_pretrained_075,-0.013379634937589957,0.013152461362953142,-1.0172723240439772,0.32180351085548087,False
62,full-hcp_pretrained_025,motor-hcp_pretrained_025,full-hcp_pretrained_120,motor-hcp_pretrained_120,-0.00761644267861109,0.01016357248922173,-0.7493863684927892,0.4628025414092669,False
63,full-hcp_pretrained_050,motor-hcp_pretrained_050,full-hcp_pretrained_075,motor-hcp_pretrained_075,-0.04601866736523887,0.017437469235257318,-2.6390680175189876,0.016175693145263705,False
64,full-hcp_pretrained_050,motor-hcp_pretrained_050,full-hcp_pretrained_120,motor-hcp_pretrained_120,-0.04025547510626003,0.012721392894345282,-3.164392094528719,0.005105526645792152,False
65,full-hcp_pretrained_075,motor-hcp_pretrained_075,full-hcp_pretrained_120,motor-hcp_pretrained_120,0.005763192258978855,0.013927125825997125,0.4138105974616076,0.6836464922402543,False
