,mean_diff,sem,t_df19,p,sidak_sig
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*scratch.*001 - relational.*pretrained.*001,-0.06698433716302647,0.030117211341636103,-2.224121496614885,0.03846042639253058,False
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*scratch.*010 - relational.*pretrained.*010,0.009195225784816425,0.03253222956437704,0.28264972637735364,0.7805015847079411,False
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*scratch.*025 - relational.*pretrained.*025,0.07649532722187466,0.03236670137129787,2.363395835255215,0.02891974472688172,False
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*scratch.*050 - relational.*pretrained.*050,0.23594713032774065,0.034574882380157934,6.824235227569353,1.631181584429767e-06,True
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*scratch.*075 - relational.*pretrained.*075,0.29230825393531096,0.034961218246683474,8.36092872601887,8.648658811800702e-08,True
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*scratch.*120 - relational.*pretrained.*120,0.3019287414492982,0.034625591138176,8.71981478220629,4.5552046830865495e-08,True
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*pretrained.*001 - social.*scratch.*001,0.03368987078362785,0.032305623106631653,1.0428485057362054,0.3101066085149611,False
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*pretrained.*010 - social.*scratch.*010,0.3853609774498933,0.04327824026211197,8.904266326818709,3.2972695480025554e-08,True
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*pretrained.*025 - social.*scratch.*025,0.4259365418995739,0.04514565165338899,9.434719099189252,1.332435693359883e-08,True
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*pretrained.*050 - social.*scratch.*050,0.47531178802668067,0.03913033301203588,12.146888396796475,2.1090618076776895e-10,True
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*pretrained.*075 - social.*scratch.*075,0.4901785511130498,0.0412210701412266,11.891456224539048,3.0201772051381454e-10,True
emotion.*scratch.*010 - motor.*pretrained.*010 - gambling.*pretrained.*120 - social.*scratch.*120,0.4781342657626649,0.03947138315940258,12.113440865037619,2.2098496131749512e-10,True
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*scratch.*001 - social.*pretrained.*001,-0.05898542272668093,0.054530135008624435,-1.0817032218488338,0.2929229610761004,False
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*scratch.*010 - social.*pretrained.*010,-0.2173888583215781,0.026680830985672966,-8.147754409834958,1.2757031325548652e-07,True
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*scratch.*025 - social.*pretrained.*025,-0.06469371678654108,0.02926546378777002,-2.2105823183152986,0.039527914368788025,False
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*scratch.*050 - social.*pretrained.*050,-0.043165621172210455,0.02770410091488157,-1.55809500206605,0.13571182134583942,False
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*scratch.*075 - social.*pretrained.*075,-0.09474729794922629,0.03292493814023141,-2.8776758074893185,0.009639727534173026,False
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*scratch.*120 - social.*pretrained.*120,-0.13369992803409417,0.031004894926075777,-4.312220001160194,0.00037577042109877167,False
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*pretrained.*001 - wm.*scratch.*001,-0.6955584135757789,0.05076480150076448,-13.701588364633007,2.675905286621914e-11,True
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*pretrained.*010 - wm.*scratch.*010,-0.6399554420859812,0.03819402800381805,-16.755379715960004,7.739779617168908e-13,True
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*pretrained.*025 - wm.*scratch.*025,-0.5219885666873113,0.04604586262492304,-11.336275116383137,6.731415698057762e-10,True
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*pretrained.*050 - wm.*scratch.*050,-0.5609297843957262,0.04313846832322825,-13.003006509011566,6.601224714596198e-11,True
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*pretrained.*075 - wm.*scratch.*075,-0.5888238563765771,0.060288370000481394,-9.766790118423758,7.686433873493698e-09,True
emotion.*scratch.*010 - motor.*pretrained.*010 - language.*pretrained.*120 - wm.*scratch.*120,-0.6105262735615611,0.052891703900689584,-11.542949622267722,4.977801338586595e-10,True
emotion.*scratch.*010 - motor.*pretrained.*010 - motor.*scratch.*001 - wm.*pretrained.*001,-0.2448015858653564,0.03110910357987466,-7.869130180392768,2.1393249086273238e-07,True
emotion.*scratch.*010 - motor.*pretrained.*010 - motor.*scratch.*010 - wm.*pretrained.*010,-0.3255406352492935,0.023990331574405735,-13.569659687263302,3.164136626582323e-11,True
emotion.*scratch.*010 - motor.*pretrained.*010 - motor.*scratch.*025 - wm.*pretrained.*025,-0.22178455409837508,0.02994956278531479,-7.405268507195804,5.176468143686519e-07,True
emotion.*scratch.*010 - motor.*pretrained.*010 - motor.*scratch.*050 - wm.*pretrained.*050,-0.15660123623901667,0.026503350436737877,-5.9087335623024595,1.090443757211844e-05,True
emotion.*scratch.*010 - motor.*pretrained.*010 - motor.*scratch.*075 - wm.*pretrained.*075,-0.17420303607455032,0.026018344357455293,-6.695392822896288,2.1169839699583674e-06,True
emotion.*scratch.*010 - motor.*pretrained.*010 - motor.*scratch.*120 - wm.*pretrained.*120,-0.17681087144288282,0.02432678498099594,-7.268156132469099,6.758885186895273e-07,True
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*scratch.*050 - motor.*pretrained.*050,0.04157547810721156,0.027670310423964967,1.5025302380129235,0.14939905857054947,False
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*scratch.*075 - motor.*pretrained.*075,0.012688816395493463,0.02730436685339488,0.46471747408110303,0.6474151252584052,False
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*scratch.*120 - motor.*pretrained.*120,-0.02024516692685313,0.032027025173280065,-0.6321276115192722,0.534836742925846,False
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*pretrained.*001 - relational.*scratch.*001,-0.4390197628842635,0.05074419659124351,-8.65162506011616,5.1388367576488484e-08,True
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*pretrained.*010 - relational.*scratch.*010,-0.5457040027307437,0.03623212690596235,-15.061329525232559,5.1227071137324434e-12,True
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*pretrained.*025 - relational.*scratch.*025,-0.5496983499432931,0.02975539637968061,-18.47390446187004,1.3411897253344756e-13,True
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*pretrained.*050 - relational.*scratch.*050,-0.5889902664669429,0.026135922015663778,-22.53566054084295,3.598673268226714e-15,True
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*pretrained.*075 - relational.*scratch.*075,-0.5620922195369039,0.02734575444510079,-20.555008663789387,1.9351600268165212e-14,True
emotion.*scratch.*025 - motor.*pretrained.*025 - emotion.*pretrained.*120 - relational.*scratch.*120,-0.5914025526201981,0.02999614805543525,-19.715949912210046,4.129922243019597e-14,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*scratch.*001 - relational.*pretrained.*001,-0.05359859867047354,0.028302058232431645,-1.8938056812085247,0.07357941990594764,False
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*scratch.*010 - relational.*pretrained.*010,0.022580964277369366,0.021000926234580643,1.0752365883837538,0.2957340221431578,False
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*scratch.*025 - relational.*pretrained.*025,0.08988106571442761,0.019372607273362114,4.639595716061236,0.00017871675719774191,False
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*scratch.*050 - relational.*pretrained.*050,0.2493328688202936,0.02700602917886549,9.232489055274284,1.8746514943464938e-08,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*scratch.*075 - relational.*pretrained.*075,0.305693992427864,0.02888261044204127,10.584015355582213,2.0933143988363846e-09,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*scratch.*120 - relational.*pretrained.*120,0.31531447994185113,0.031853463416751694,9.898907249628236,6.197397537628427e-09,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*pretrained.*001 - social.*scratch.*001,0.047075609276180784,0.027719089418358156,1.6983100911317432,0.10576666651890987,False
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*pretrained.*010 - social.*scratch.*010,0.3987467159424462,0.0399121921976253,9.990599212592763,5.3433593532414345e-09,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*pretrained.*025 - social.*scratch.*025,0.4393222803921269,0.03829837748964285,11.471041573782966,5.52632382479242e-10,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*pretrained.*050 - social.*scratch.*050,0.4886975265192336,0.035897966976066155,13.613515407294718,2.992235492845467e-11,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*pretrained.*075 - social.*scratch.*075,0.5035642896056027,0.03796261981509892,13.26474021177325,4.6851984914698706e-11,True
emotion.*scratch.*025 - motor.*pretrained.*025 - gambling.*pretrained.*120 - social.*scratch.*120,0.4915200042552178,0.04150392731348091,11.842734798149257,3.236476777218971e-10,True
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*scratch.*001 - social.*pretrained.*001,-0.04559968423412799,0.055326301894201436,-0.824195412903734,0.42005517937304393,False
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*scratch.*010 - social.*pretrained.*010,-0.20400311982902514,0.039383170267772695,-5.179956779557719,5.32724047906526e-05,True
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*scratch.*025 - social.*pretrained.*025,-0.05130797829398813,0.01314610165604162,-3.902904422651278,0.0009564439203109315,False
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*scratch.*050 - social.*pretrained.*050,-0.02977988267965751,0.02981369843208015,-0.9988657645914117,0.33041187483590206,False
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*scratch.*075 - social.*pretrained.*075,-0.08136155945667337,0.025322261655226233,-3.2130447336990233,0.004578283199510753,False
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*scratch.*120 - social.*pretrained.*120,-0.1203141895415412,0.03493238813238843,-3.4442016699679603,0.0027184013345745058,False
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*pretrained.*001 - wm.*scratch.*001,-0.6821726750832258,0.0490326835909281,-13.912611448610157,2.0523199768838907e-11,True
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*pretrained.*010 - wm.*scratch.*010,-0.6265697035934281,0.039271337234586534,-15.954885871357696,1.8498446830577033e-12,True
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*pretrained.*025 - wm.*scratch.*025,-0.5086028281947583,0.04740024962745952,-10.729960964174305,1.672108533015811e-09,True
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*pretrained.*050 - wm.*scratch.*050,-0.5475440459031733,0.05237690359026545,-10.45392164047165,2.56232058572641e-09,True
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*pretrained.*075 - wm.*scratch.*075,-0.5754381178840242,0.053065195240341576,-10.84398380666959,1.4051064929837643e-09,True
emotion.*scratch.*025 - motor.*pretrained.*025 - language.*pretrained.*120 - wm.*scratch.*120,-0.5971405350690082,0.06523383751847958,-9.153846497223913,2.1436709809789784e-08,True
emotion.*scratch.*025 - motor.*pretrained.*025 - motor.*scratch.*001 - wm.*pretrained.*001,-0.2314158473728034,0.03143075227022497,-7.362720605068963,5.62163675454447e-07,True
emotion.*scratch.*025 - motor.*pretrained.*025 - motor.*scratch.*010 - wm.*pretrained.*010,-0.3121548967567406,0.0358049181235855,-8.718212835434949,4.5680933308170543e-08,True
emotion.*scratch.*025 - motor.*pretrained.*025 - motor.*scratch.*025 - wm.*pretrained.*025,-0.20839881560582207,0.022269186446573927,-9.358169240074949,1.5153830967351797e-08,True
emotion.*scratch.*025 - motor.*pretrained.*025 - motor.*scratch.*050 - wm.*pretrained.*050,-0.14321549774646375,0.02531318647998899,-5.657742768168713,1.8702064581783946e-05,True
emotion.*scratch.*025 - motor.*pretrained.*025 - motor.*scratch.*075 - wm.*pretrained.*075,-0.16081729758199742,0.024660183266616575,-6.521334243273929,3.021330824081485e-06,True
emotion.*scratch.*025 - motor.*pretrained.*025 - motor.*scratch.*120 - wm.*pretrained.*120,-0.16342513295032984,0.02554004515551901,-6.398780110027131,3.890601695210339e-06,True
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*scratch.*075 - motor.*pretrained.*075,-0.0288866617117181,0.018912025931615672,-1.5274229115468585,0.14313230776169092,False
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*scratch.*120 - motor.*pretrained.*120,-0.06182064503406469,0.02511302665823915,-2.461696309066052,0.023563979191507746,False
