,acc,sample_size,task,learning_scheme,hp_optim
0,0.7075844367253556,1,emotion,scratch,full-hcp
0,0.74096470220302,1,emotion,scratch,full-hcp
0,0.6126041480486224,1,emotion,scratch,full-hcp
0,0.6435011087932844,1,emotion,scratch,full-hcp
0,0.5527151130967832,1,emotion,scratch,full-hcp
0,0.848062078981481,1,emotion,scratch,full-hcp
0,0.5235987755982989,1,emotion,scratch,full-hcp
0,0.5527151130967832,1,emotion,scratch,full-hcp
0,0.8867150949995675,1,emotion,scratch,full-hcp
0,0.74096470220302,1,emotion,scratch,full-hcp
0,0.5823642378687435,1,emotion,scratch,full-hcp
0,0.7075844367253556,1,emotion,scratch,full-hcp
0,0.6126041480486224,1,emotion,scratch,full-hcp
0,0.5235987755982989,1,emotion,scratch,full-hcp
0,0.6435011087932844,1,emotion,scratch,full-hcp
0,0.5235987755982989,1,emotion,scratch,full-hcp
0,0.5235987755982989,1,emotion,scratch,full-hcp
0,0.7075844367253556,1,emotion,scratch,full-hcp
0,0.5235987755982989,1,emotion,scratch,full-hcp
0,0.5235987755982989,1,emotion,scratch,full-hcp
1,1.015985293814825,10,emotion,scratch,full-hcp
1,0.8867150949995675,10,emotion,scratch,full-hcp
1,0.9702021999288456,10,emotion,scratch,full-hcp
1,0.9702021999288456,10,emotion,scratch,full-hcp
1,0.9702021999288456,10,emotion,scratch,full-hcp
1,0.9702021999288456,10,emotion,scratch,full-hcp
1,0.8110343942875815,10,emotion,scratch,full-hcp
1,1.015985293814825,10,emotion,scratch,full-hcp
1,0.9272952180016123,10,emotion,scratch,full-hcp
1,1.1197695149986342,10,emotion,scratch,full-hcp
1,1.1197695149986342,10,emotion,scratch,full-hcp
1,0.848062078981481,10,emotion,scratch,full-hcp
1,1.0654358165107394,10,emotion,scratch,full-hcp
1,0.9702021999288456,10,emotion,scratch,full-hcp
1,1.0654358165107394,10,emotion,scratch,full-hcp
1,0.8110343942875815,10,emotion,scratch,full-hcp
1,1.1197695149986342,10,emotion,scratch,full-hcp
1,1.015985293814825,10,emotion,scratch,full-hcp
1,0.775397496610753,10,emotion,scratch,full-hcp
1,1.0654358165107394,10,emotion,scratch,full-hcp
2,0.8867150949995675,25,emotion,scratch,full-hcp
2,1.181035593997422,25,emotion,scratch,full-hcp
2,1.0654358165107394,25,emotion,scratch,full-hcp
2,1.015985293814825,25,emotion,scratch,full-hcp
2,1.0654358165107394,25,emotion,scratch,full-hcp
2,0.9702021999288456,25,emotion,scratch,full-hcp
2,0.9272952180016123,25,emotion,scratch,full-hcp
2,1.015985293814825,25,emotion,scratch,full-hcp
2,1.1197695149986342,25,emotion,scratch,full-hcp
2,1.015985293814825,25,emotion,scratch,full-hcp
2,1.1197695149986342,25,emotion,scratch,full-hcp
2,1.181035593997422,25,emotion,scratch,full-hcp
2,0.8867150949995675,25,emotion,scratch,full-hcp
2,0.9702021999288456,25,emotion,scratch,full-hcp
2,1.0654358165107394,25,emotion,scratch,full-hcp
2,1.0654358165107394,25,emotion,scratch,full-hcp
2,0.9702021999288456,25,emotion,scratch,full-hcp
2,1.0654358165107394,25,emotion,scratch,full-hcp
2,1.1197695149986342,25,emotion,scratch,full-hcp
2,1.015985293814825,25,emotion,scratch,full-hcp
3,0.9702021999288456,50,emotion,scratch,full-hcp
3,1.015985293814825,50,emotion,scratch,full-hcp
3,1.015985293814825,50,emotion,scratch,full-hcp
3,0.9702021999288456,50,emotion,scratch,full-hcp
3,1.015985293814825,50,emotion,scratch,full-hcp
3,0.9272952180016123,50,emotion,scratch,full-hcp
3,1.181035593997422,50,emotion,scratch,full-hcp
3,1.0654358165107394,50,emotion,scratch,full-hcp
3,1.0654358165107394,50,emotion,scratch,full-hcp
3,1.1197695149986342,50,emotion,scratch,full-hcp
3,1.015985293814825,50,emotion,scratch,full-hcp
3,0.9702021999288456,50,emotion,scratch,full-hcp
3,1.015985293814825,50,emotion,scratch,full-hcp
3,1.0654358165107394,50,emotion,scratch,full-hcp
3,1.1197695149986342,50,emotion,scratch,full-hcp
3,1.0654358165107394,50,emotion,scratch,full-hcp
3,1.181035593997422,50,emotion,scratch,full-hcp
3,1.015985293814825,50,emotion,scratch,full-hcp
3,0.9272952180016123,50,emotion,scratch,full-hcp
3,1.181035593997422,50,emotion,scratch,full-hcp
4,1.3467210414930773,75,emotion,scratch,full-hcp
4,1.181035593997422,75,emotion,scratch,full-hcp
4,1.015985293814825,75,emotion,scratch,full-hcp
4,1.181035593997422,75,emotion,scratch,full-hcp
4,1.1197695149986342,75,emotion,scratch,full-hcp
4,1.1197695149986342,75,emotion,scratch,full-hcp
4,1.253235897503375,75,emotion,scratch,full-hcp
4,1.181035593997422,75,emotion,scratch,full-hcp
4,1.015985293814825,75,emotion,scratch,full-hcp
4,0.9702021999288456,75,emotion,scratch,full-hcp
4,1.015985293814825,75,emotion,scratch,full-hcp
4,1.0654358165107394,75,emotion,scratch,full-hcp
4,0.9702021999288456,75,emotion,scratch,full-hcp
4,1.181035593997422,75,emotion,scratch,full-hcp
4,1.181035593997422,75,emotion,scratch,full-hcp
4,0.9702021999288456,75,emotion,scratch,full-hcp
4,0.9272952180016123,75,emotion,scratch,full-hcp
4,0.9702021999288456,75,emotion,scratch,full-hcp
4,1.0654358165107394,75,emotion,scratch,full-hcp
4,1.015985293814825,75,emotion,scratch,full-hcp
5,0.5235987755982989,120,emotion,scratch,full-hcp
5,1.0654358165107394,120,emotion,scratch,full-hcp
5,1.0654358165107394,120,emotion,scratch,full-hcp
5,1.253235897503375,120,emotion,scratch,full-hcp
5,1.1197695149986342,120,emotion,scratch,full-hcp
5,1.253235897503375,120,emotion,scratch,full-hcp
5,1.1197695149986342,120,emotion,scratch,full-hcp
5,0.9272952180016123,120,emotion,scratch,full-hcp
5,1.3467210414930773,120,emotion,scratch,full-hcp
5,1.0654358165107394,120,emotion,scratch,full-hcp
5,1.253235897503375,120,emotion,scratch,full-hcp
5,1.0654358165107394,120,emotion,scratch,full-hcp
5,1.1197695149986342,120,emotion,scratch,full-hcp
5,1.253235897503375,120,emotion,scratch,full-hcp
5,1.1197695149986342,120,emotion,scratch,full-hcp
5,1.253235897503375,120,emotion,scratch,full-hcp
5,1.253235897503375,120,emotion,scratch,full-hcp
5,1.015985293814825,120,emotion,scratch,full-hcp
5,1.1197695149986342,120,emotion,scratch,full-hcp
5,1.181035593997422,120,emotion,scratch,full-hcp
0,1.253235897503375,1,emotion,pretrained,full-hcp
0,0.9702021999288456,1,emotion,pretrained,full-hcp
0,1.3467210414930773,1,emotion,pretrained,full-hcp
0,1.1197695149986342,1,emotion,pretrained,full-hcp
0,0.35757110364551026,1,emotion,pretrained,full-hcp
0,1.253235897503375,1,emotion,pretrained,full-hcp
0,1.0654358165107394,1,emotion,pretrained,full-hcp
0,0.8867150949995675,1,emotion,pretrained,full-hcp
0,0.9702021999288456,1,emotion,pretrained,full-hcp
0,0.9702021999288456,1,emotion,pretrained,full-hcp
0,0.74096470220302,1,emotion,pretrained,full-hcp
0,1.0654358165107394,1,emotion,pretrained,full-hcp
0,0.9702021999288456,1,emotion,pretrained,full-hcp
0,1.253235897503375,1,emotion,pretrained,full-hcp
0,0.41151684606748806,1,emotion,pretrained,full-hcp
0,0.41151684606748806,1,emotion,pretrained,full-hcp
0,1.015985293814825,1,emotion,pretrained,full-hcp
0,1.015985293814825,1,emotion,pretrained,full-hcp
0,1.015985293814825,1,emotion,pretrained,full-hcp
0,1.0654358165107394,1,emotion,pretrained,full-hcp
1,1.3467210414930773,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
1,1.3467210414930773,10,emotion,pretrained,full-hcp
1,1.181035593997422,10,emotion,pretrained,full-hcp
1,1.1197695149986342,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
1,1.181035593997422,10,emotion,pretrained,full-hcp
1,1.181035593997422,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
1,1.3467210414930773,10,emotion,pretrained,full-hcp
1,1.181035593997422,10,emotion,pretrained,full-hcp
1,1.1197695149986342,10,emotion,pretrained,full-hcp
1,1.181035593997422,10,emotion,pretrained,full-hcp
1,1.1197695149986342,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
1,1.0654358165107394,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
1,1.253235897503375,10,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.181035593997422,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.3467210414930773,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.3467210414930773,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.0654358165107394,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.3467210414930773,25,emotion,pretrained,full-hcp
2,1.1197695149986342,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
2,1.253235897503375,25,emotion,pretrained,full-hcp
3,1.3467210414930773,50,emotion,pretrained,full-hcp
3,1.181035593997422,50,emotion,pretrained,full-hcp
3,1.181035593997422,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.3467210414930773,50,emotion,pretrained,full-hcp
3,1.3467210414930773,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.181035593997422,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.181035593997422,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
3,1.3467210414930773,50,emotion,pretrained,full-hcp
3,1.253235897503375,50,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.181035593997422,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.181035593997422,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.181035593997422,75,emotion,pretrained,full-hcp
4,1.3467210414930773,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.5707963267948966,75,emotion,pretrained,full-hcp
4,1.3467210414930773,75,emotion,pretrained,full-hcp
4,1.253235897503375,75,emotion,pretrained,full-hcp
4,1.3467210414930773,75,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.181035593997422,120,emotion,pretrained,full-hcp
5,1.3467210414930773,120,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.3467210414930773,120,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.5707963267948966,120,emotion,pretrained,full-hcp
5,1.181035593997422,120,emotion,pretrained,full-hcp
5,1.181035593997422,120,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.5707963267948966,120,emotion,pretrained,full-hcp
5,1.3467210414930773,120,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.3467210414930773,120,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.3467210414930773,120,emotion,pretrained,full-hcp
5,1.253235897503375,120,emotion,pretrained,full-hcp
5,1.3467210414930773,120,emotion,pretrained,full-hcp
5,1.3467210414930773,120,emotion,pretrained,full-hcp
0,0.4389618856097607,1,gambling,scratch,full-hcp
0,0.6126041480486224,1,gambling,scratch,full-hcp
0,0.5235987755982989,1,gambling,scratch,full-hcp
0,0.6751315329370317,1,gambling,scratch,full-hcp
0,0.49496403171689457,1,gambling,scratch,full-hcp
0,0.7075844367253556,1,gambling,scratch,full-hcp
0,0.5235987755982989,1,gambling,scratch,full-hcp
0,0.7075844367253556,1,gambling,scratch,full-hcp
0,0.5235987755982989,1,gambling,scratch,full-hcp
0,0.5823642378687435,1,gambling,scratch,full-hcp
0,0.5235987755982989,1,gambling,scratch,full-hcp
0,0.5235987755982989,1,gambling,scratch,full-hcp
0,0.5235987755982989,1,gambling,scratch,full-hcp
0,0.7075844367253556,1,gambling,scratch,full-hcp
0,0.49496403171689457,1,gambling,scratch,full-hcp
0,0.6435011087932844,1,gambling,scratch,full-hcp
0,0.6751315329370317,1,gambling,scratch,full-hcp
0,0.5823642378687435,1,gambling,scratch,full-hcp
0,0.49496403171689457,1,gambling,scratch,full-hcp
0,0.74096470220302,1,gambling,scratch,full-hcp
1,0.6751315329370317,10,gambling,scratch,full-hcp
1,0.49496403171689457,10,gambling,scratch,full-hcp
1,0.5527151130967832,10,gambling,scratch,full-hcp
1,0.6126041480486224,10,gambling,scratch,full-hcp
1,0.49496403171689457,10,gambling,scratch,full-hcp
1,0.49496403171689457,10,gambling,scratch,full-hcp
1,0.5527151130967832,10,gambling,scratch,full-hcp
1,0.6435011087932844,10,gambling,scratch,full-hcp
1,0.74096470220302,10,gambling,scratch,full-hcp
1,0.6126041480486224,10,gambling,scratch,full-hcp
1,0.7075844367253556,10,gambling,scratch,full-hcp
1,0.49496403171689457,10,gambling,scratch,full-hcp
1,0.5235987755982989,10,gambling,scratch,full-hcp
1,0.6126041480486224,10,gambling,scratch,full-hcp
1,0.5235987755982989,10,gambling,scratch,full-hcp
1,0.5823642378687435,10,gambling,scratch,full-hcp
1,0.5823642378687435,10,gambling,scratch,full-hcp
1,0.5823642378687435,10,gambling,scratch,full-hcp
1,0.6751315329370317,10,gambling,scratch,full-hcp
1,0.6126041480486224,10,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.6126041480486224,25,gambling,scratch,full-hcp
2,0.49496403171689457,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.6435011087932844,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.5527151130967832,25,gambling,scratch,full-hcp
2,0.5823642378687435,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.5823642378687435,25,gambling,scratch,full-hcp
2,0.6126041480486224,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.5235987755982989,25,gambling,scratch,full-hcp
2,0.6435011087932844,25,gambling,scratch,full-hcp
2,0.5527151130967832,25,gambling,scratch,full-hcp
2,0.5823642378687435,25,gambling,scratch,full-hcp
2,0.6126041480486224,25,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.49496403171689457,50,gambling,scratch,full-hcp
3,0.5823642378687435,50,gambling,scratch,full-hcp
3,0.5823642378687435,50,gambling,scratch,full-hcp
3,0.6751315329370317,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.49496403171689457,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.6126041480486224,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.5235987755982989,50,gambling,scratch,full-hcp
3,0.74096470220302,50,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.49496403171689457,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.49496403171689457,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5823642378687435,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5235987755982989,75,gambling,scratch,full-hcp
4,0.5823642378687435,75,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5527151130967832,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.49496403171689457,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
5,0.5235987755982989,120,gambling,scratch,full-hcp
0,0.5527151130967832,1,gambling,pretrained,full-hcp
0,0.5823642378687435,1,gambling,pretrained,full-hcp
0,0.6126041480486224,1,gambling,pretrained,full-hcp
0,0.5527151130967832,1,gambling,pretrained,full-hcp
0,0.4389618856097607,1,gambling,pretrained,full-hcp
0,0.5527151130967832,1,gambling,pretrained,full-hcp
0,0.5235987755982989,1,gambling,pretrained,full-hcp
0,0.5235987755982989,1,gambling,pretrained,full-hcp
0,0.41151684606748806,1,gambling,pretrained,full-hcp
0,0.49496403171689457,1,gambling,pretrained,full-hcp
0,0.49496403171689457,1,gambling,pretrained,full-hcp
0,0.5527151130967832,1,gambling,pretrained,full-hcp
0,0.49496403171689457,1,gambling,pretrained,full-hcp
0,0.5823642378687435,1,gambling,pretrained,full-hcp
0,0.5235987755982989,1,gambling,pretrained,full-hcp
0,0.6126041480486224,1,gambling,pretrained,full-hcp
0,0.5235987755982989,1,gambling,pretrained,full-hcp
0,0.49496403171689457,1,gambling,pretrained,full-hcp
0,0.5235987755982989,1,gambling,pretrained,full-hcp
0,0.49496403171689457,1,gambling,pretrained,full-hcp
1,0.4389618856097607,10,gambling,pretrained,full-hcp
1,0.5823642378687435,10,gambling,pretrained,full-hcp
1,0.5527151130967832,10,gambling,pretrained,full-hcp
1,0.4667653390472964,10,gambling,pretrained,full-hcp
1,0.5527151130967832,10,gambling,pretrained,full-hcp
1,0.5235987755982989,10,gambling,pretrained,full-hcp
1,0.5823642378687435,10,gambling,pretrained,full-hcp
1,0.6435011087932844,10,gambling,pretrained,full-hcp
1,0.4389618856097607,10,gambling,pretrained,full-hcp
1,0.6435011087932844,10,gambling,pretrained,full-hcp
1,0.49496403171689457,10,gambling,pretrained,full-hcp
1,0.5527151130967832,10,gambling,pretrained,full-hcp
1,0.4667653390472964,10,gambling,pretrained,full-hcp
1,0.5527151130967832,10,gambling,pretrained,full-hcp
1,0.49496403171689457,10,gambling,pretrained,full-hcp
1,0.6126041480486224,10,gambling,pretrained,full-hcp
1,0.4667653390472964,10,gambling,pretrained,full-hcp
1,0.5235987755982989,10,gambling,pretrained,full-hcp
1,0.5527151130967832,10,gambling,pretrained,full-hcp
1,0.6126041480486224,10,gambling,pretrained,full-hcp
2,0.49496403171689457,25,gambling,pretrained,full-hcp
2,0.6126041480486224,25,gambling,pretrained,full-hcp
2,0.6435011087932844,25,gambling,pretrained,full-hcp
2,0.5235987755982989,25,gambling,pretrained,full-hcp
2,0.5235987755982989,25,gambling,pretrained,full-hcp
2,0.5823642378687435,25,gambling,pretrained,full-hcp
2,0.5235987755982989,25,gambling,pretrained,full-hcp
2,0.5235987755982989,25,gambling,pretrained,full-hcp
2,0.6126041480486224,25,gambling,pretrained,full-hcp
2,0.5823642378687435,25,gambling,pretrained,full-hcp
2,0.5527151130967832,25,gambling,pretrained,full-hcp
2,0.6126041480486224,25,gambling,pretrained,full-hcp
2,0.4667653390472964,25,gambling,pretrained,full-hcp
2,0.5823642378687435,25,gambling,pretrained,full-hcp
2,0.5235987755982989,25,gambling,pretrained,full-hcp
2,0.5235987755982989,25,gambling,pretrained,full-hcp
2,0.5823642378687435,25,gambling,pretrained,full-hcp
2,0.5527151130967832,25,gambling,pretrained,full-hcp
2,0.5823642378687435,25,gambling,pretrained,full-hcp
2,0.6435011087932844,25,gambling,pretrained,full-hcp
3,0.6435011087932844,50,gambling,pretrained,full-hcp
3,0.5823642378687435,50,gambling,pretrained,full-hcp
3,0.5235987755982989,50,gambling,pretrained,full-hcp
3,0.5527151130967832,50,gambling,pretrained,full-hcp
3,0.5235987755982989,50,gambling,pretrained,full-hcp
3,0.5527151130967832,50,gambling,pretrained,full-hcp
3,0.49496403171689457,50,gambling,pretrained,full-hcp
3,0.49496403171689457,50,gambling,pretrained,full-hcp
3,0.6435011087932844,50,gambling,pretrained,full-hcp
3,0.5527151130967832,50,gambling,pretrained,full-hcp
3,0.5527151130967832,50,gambling,pretrained,full-hcp
3,0.49496403171689457,50,gambling,pretrained,full-hcp
3,0.49496403171689457,50,gambling,pretrained,full-hcp
3,0.6126041480486224,50,gambling,pretrained,full-hcp
3,0.49496403171689457,50,gambling,pretrained,full-hcp
3,0.49496403171689457,50,gambling,pretrained,full-hcp
3,0.5823642378687435,50,gambling,pretrained,full-hcp
3,0.5527151130967832,50,gambling,pretrained,full-hcp
3,0.5235987755982989,50,gambling,pretrained,full-hcp
3,0.5527151130967832,50,gambling,pretrained,full-hcp
4,0.5823642378687435,75,gambling,pretrained,full-hcp
4,0.6126041480486224,75,gambling,pretrained,full-hcp
4,0.6126041480486224,75,gambling,pretrained,full-hcp
4,0.6435011087932844,75,gambling,pretrained,full-hcp
4,0.49496403171689457,75,gambling,pretrained,full-hcp
4,0.5235987755982989,75,gambling,pretrained,full-hcp
4,0.5235987755982989,75,gambling,pretrained,full-hcp
4,0.7075844367253556,75,gambling,pretrained,full-hcp
4,0.5823642378687435,75,gambling,pretrained,full-hcp
4,0.6435011087932844,75,gambling,pretrained,full-hcp
4,0.5527151130967832,75,gambling,pretrained,full-hcp
4,0.6435011087932844,75,gambling,pretrained,full-hcp
4,0.5235987755982989,75,gambling,pretrained,full-hcp
4,0.6435011087932844,75,gambling,pretrained,full-hcp
4,0.5235987755982989,75,gambling,pretrained,full-hcp
4,0.5235987755982989,75,gambling,pretrained,full-hcp
4,0.5235987755982989,75,gambling,pretrained,full-hcp
4,0.6751315329370317,75,gambling,pretrained,full-hcp
4,0.5235987755982989,75,gambling,pretrained,full-hcp
4,0.5527151130967832,75,gambling,pretrained,full-hcp
5,0.5527151130967832,120,gambling,pretrained,full-hcp
5,0.7075844367253556,120,gambling,pretrained,full-hcp
5,0.5235987755982989,120,gambling,pretrained,full-hcp
5,0.5235987755982989,120,gambling,pretrained,full-hcp
5,0.5235987755982989,120,gambling,pretrained,full-hcp
5,0.5823642378687435,120,gambling,pretrained,full-hcp
5,0.5823642378687435,120,gambling,pretrained,full-hcp
5,0.6435011087932844,120,gambling,pretrained,full-hcp
5,0.4389618856097607,120,gambling,pretrained,full-hcp
5,0.6126041480486224,120,gambling,pretrained,full-hcp
5,0.6126041480486224,120,gambling,pretrained,full-hcp
5,0.5823642378687435,120,gambling,pretrained,full-hcp
5,0.5235987755982989,120,gambling,pretrained,full-hcp
5,0.5527151130967832,120,gambling,pretrained,full-hcp
5,0.6435011087932844,120,gambling,pretrained,full-hcp
5,0.5823642378687435,120,gambling,pretrained,full-hcp
5,0.6126041480486224,120,gambling,pretrained,full-hcp
5,0.5235987755982989,120,gambling,pretrained,full-hcp
5,0.4667653390472964,120,gambling,pretrained,full-hcp
5,0.5823642378687435,120,gambling,pretrained,full-hcp
0,0.6435011087932844,1,language,scratch,full-hcp
0,0.5235987755982989,1,language,scratch,full-hcp
0,0.5823642378687435,1,language,scratch,full-hcp
0,0.74096470220302,1,language,scratch,full-hcp
0,0.775397496610753,1,language,scratch,full-hcp
0,0.775397496610753,1,language,scratch,full-hcp
0,0.9702021999288456,1,language,scratch,full-hcp
0,0.775397496610753,1,language,scratch,full-hcp
0,0.6435011087932844,1,language,scratch,full-hcp
0,0.8110343942875815,1,language,scratch,full-hcp
0,0.74096470220302,1,language,scratch,full-hcp
0,0.5527151130967832,1,language,scratch,full-hcp
0,0.5235987755982989,1,language,scratch,full-hcp
0,1.0654358165107394,1,language,scratch,full-hcp
0,0.6126041480486224,1,language,scratch,full-hcp
0,0.8867150949995675,1,language,scratch,full-hcp
0,0.5235987755982989,1,language,scratch,full-hcp
0,0.9272952180016123,1,language,scratch,full-hcp
0,0.6751315329370317,1,language,scratch,full-hcp
0,0.8110343942875815,1,language,scratch,full-hcp
1,1.1197695149986342,10,language,scratch,full-hcp
1,1.181035593997422,10,language,scratch,full-hcp
1,1.253235897503375,10,language,scratch,full-hcp
1,0.8867150949995675,10,language,scratch,full-hcp
1,1.3467210414930773,10,language,scratch,full-hcp
1,1.181035593997422,10,language,scratch,full-hcp
1,1.015985293814825,10,language,scratch,full-hcp
1,1.253235897503375,10,language,scratch,full-hcp
1,1.0654358165107394,10,language,scratch,full-hcp
1,1.181035593997422,10,language,scratch,full-hcp
1,1.1197695149986342,10,language,scratch,full-hcp
1,1.0654358165107394,10,language,scratch,full-hcp
1,0.9702021999288456,10,language,scratch,full-hcp
1,1.1197695149986342,10,language,scratch,full-hcp
1,1.253235897503375,10,language,scratch,full-hcp
1,1.1197695149986342,10,language,scratch,full-hcp
