mi,class,fold,attr_method,contrast
0.07388190148404927,handright,3,lrp,subattr-vs-grpattr
0.058699267571102,handright,3,lrp,subattr-vs-grpattr
0.056386944240797376,handright,3,lrp,subattr-vs-grpattr
0.051129590929324564,handright,3,lrp,subattr-vs-grpattr
0.06715470320177808,handright,3,lrp,subattr-vs-grpattr
0.06577476677240046,handright,3,lrp,subattr-vs-grpattr
0.06746205299026276,handright,3,lrp,subattr-vs-grpattr
0.07667083562395849,handright,3,lrp,subattr-vs-grpattr
0.06293246022331456,handright,3,lrp,subattr-vs-grpattr
0.06837838101489879,handright,3,lrp,subattr-vs-grpattr
0.06735303477638599,handright,3,lrp,subattr-vs-grpattr
0.06439447563754452,handright,3,lrp,subattr-vs-grpattr
0.06184396051512753,handright,3,lrp,subattr-vs-grpattr
0.06784358610862995,handright,3,lrp,subattr-vs-grpattr
0.07229776744995586,handright,3,lrp,subattr-vs-grpattr
0.05238415727567425,handright,3,lrp,subattr-vs-grpattr
0.13040108700750697,handright,3,guidedbackprop,subattr-vs-grpattr
0.20226135069379403,handright,3,guidedbackprop,subattr-vs-grpattr
0.1336635321468238,handright,3,guidedbackprop,subattr-vs-grpattr
0.1908501864677037,handright,3,guidedbackprop,subattr-vs-grpattr
0.23887633913685935,handright,3,guidedbackprop,subattr-vs-grpattr
0.13554533307633498,handright,3,guidedbackprop,subattr-vs-grpattr
0.1816745303690599,handright,3,guidedbackprop,subattr-vs-grpattr
0.16496376395889278,handright,3,guidedbackprop,subattr-vs-grpattr
0.1672049128333617,handright,3,guidedbackprop,subattr-vs-grpattr
0.1735827820106426,handright,3,guidedbackprop,subattr-vs-grpattr
0.18547844175353667,handright,3,guidedbackprop,subattr-vs-grpattr
0.2237134851904079,handright,3,guidedbackprop,subattr-vs-grpattr
0.16408099862538705,handright,3,guidedbackprop,subattr-vs-grpattr
0.19436512902686598,handright,3,guidedbackprop,subattr-vs-grpattr
0.20439338067031798,handright,3,guidedbackprop,subattr-vs-grpattr
0.15640135276080436,handright,3,guidedbackprop,subattr-vs-grpattr
0.23372169087348826,handright,3,guidedbackprop,subattr-vs-grpattr
0.1553122348663578,handright,3,guidedbackprop,subattr-vs-grpattr
0.23297797288499744,handright,3,guidedbackprop,subattr-vs-grpattr
0.14413117219809735,handright,3,guidedbackprop,subattr-vs-grpattr
0.08930434686565292,tongue,3,lrp,subattr-vs-grpattr
0.0708379648738573,tongue,3,lrp,subattr-vs-grpattr
0.07341763189944306,tongue,3,lrp,subattr-vs-grpattr
0.07653292412357793,tongue,3,lrp,subattr-vs-grpattr
0.05555308689155147,tongue,3,lrp,subattr-vs-grpattr
0.058086550794395286,tongue,3,lrp,subattr-vs-grpattr
0.06774726530277775,tongue,3,lrp,subattr-vs-grpattr
0.06753480895482955,tongue,3,lrp,subattr-vs-grpattr
0.07585476360309773,tongue,3,lrp,subattr-vs-grpattr
0.09267086800196545,tongue,3,lrp,subattr-vs-grpattr
0.0747356778294872,tongue,3,lrp,subattr-vs-grpattr
0.0884623174108965,tongue,3,lrp,subattr-vs-grpattr
0.07060136334333311,tongue,3,lrp,subattr-vs-grpattr
0.06336526773409012,tongue,3,lrp,subattr-vs-grpattr
0.10201335672478962,tongue,3,lrp,subattr-vs-grpattr
0.08089626932686311,tongue,3,lrp,subattr-vs-grpattr
0.07994429905885081,tongue,3,lrp,subattr-vs-grpattr
0.07315948903757263,tongue,3,lrp,subattr-vs-grpattr
0.07318614778828447,tongue,3,lrp,subattr-vs-grpattr
0.0717689593569979,tongue,3,lrp,subattr-vs-grpattr
0.2420883235432898,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2730153668233388,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2579199015672433,tongue,3,guidedbackprop,subattr-vs-grpattr
0.32849911173172686,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2379962800282458,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2668471855605121,tongue,3,guidedbackprop,subattr-vs-grpattr
0.19880234702164046,tongue,3,guidedbackprop,subattr-vs-grpattr
0.1839081364487738,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2829704400743758,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2814161386953886,tongue,3,guidedbackprop,subattr-vs-grpattr
0.26317650231674694,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2526089069912567,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2443147379196562,tongue,3,guidedbackprop,subattr-vs-grpattr
0.21044504124990215,tongue,3,guidedbackprop,subattr-vs-grpattr
0.38193961528669984,tongue,3,guidedbackprop,subattr-vs-grpattr
0.23539896513274616,tongue,3,guidedbackprop,subattr-vs-grpattr
0.2797590807828261,tongue,3,guidedbackprop,subattr-vs-grpattr
0.16239149761017035,tongue,3,guidedbackprop,subattr-vs-grpattr
0.21055737785399575,tongue,3,guidedbackprop,subattr-vs-grpattr
0.24210354278676594,tongue,3,guidedbackprop,subattr-vs-grpattr
