mi,class,fold,attr_method,contrast
0.35108305635773096,handright,3,lrp,attr-real-vs-shuffled
0.05365417071669043,handright,3,guidedbackprop,attr-real-vs-shuffled
0.06321271061215672,handright,3,guidedbackprop,attr-real-vs-shuffled
0.04214955361228068,handright,3,guidedbackprop,attr-real-vs-shuffled
0.0716564653994558,handright,3,guidedbackprop,attr-real-vs-shuffled
0.035841372682218875,handright,3,guidedbackprop,attr-real-vs-shuffled
0.0657337105005329,handright,3,guidedbackprop,attr-real-vs-shuffled
0.04280499666559301,handright,3,guidedbackprop,attr-real-vs-shuffled
0.09418781306916646,handright,3,guidedbackprop,attr-real-vs-shuffled
0.051893790725595856,handright,3,guidedbackprop,attr-real-vs-shuffled
0.05688513713403953,handright,3,guidedbackprop,attr-real-vs-shuffled
0.07931405853141271,handright,3,guidedbackprop,attr-real-vs-shuffled
0.06383714680445518,handright,3,guidedbackprop,attr-real-vs-shuffled
0.07442085435806334,handright,3,guidedbackprop,attr-real-vs-shuffled
0.06584457727345683,handright,3,guidedbackprop,attr-real-vs-shuffled
0.057674856905299166,handright,3,guidedbackprop,attr-real-vs-shuffled
0.04258240214850506,handright,3,guidedbackprop,attr-real-vs-shuffled
0.06488480170498345,handright,3,guidedbackprop,attr-real-vs-shuffled
0.06282113479748475,handright,3,guidedbackprop,attr-real-vs-shuffled
0.07433769829424808,handright,3,guidedbackprop,attr-real-vs-shuffled
0.05398677694219778,handright,3,guidedbackprop,attr-real-vs-shuffled
0.20761942928034838,tongue,3,lrp,attr-real-vs-shuffled
0.2139448114340512,tongue,3,lrp,attr-real-vs-shuffled
0.38560514507902877,tongue,3,lrp,attr-real-vs-shuffled
0.25746555552344397,tongue,3,lrp,attr-real-vs-shuffled
0.2431124506596758,tongue,3,lrp,attr-real-vs-shuffled
0.2901652112317743,tongue,3,lrp,attr-real-vs-shuffled
0.2730620007861555,tongue,3,lrp,attr-real-vs-shuffled
0.2406101608815696,tongue,3,lrp,attr-real-vs-shuffled
0.3576069059624487,tongue,3,lrp,attr-real-vs-shuffled
0.2528207347983269,tongue,3,lrp,attr-real-vs-shuffled
0.20840083751132799,tongue,3,lrp,attr-real-vs-shuffled
0.4169809243741689,tongue,3,lrp,attr-real-vs-shuffled
0.2793752462912824,tongue,3,lrp,attr-real-vs-shuffled
0.13855198088868548,tongue,3,lrp,attr-real-vs-shuffled
0.3056603110543321,tongue,3,lrp,attr-real-vs-shuffled
0.332135406267426,tongue,3,lrp,attr-real-vs-shuffled
0.18819750956315318,tongue,3,lrp,attr-real-vs-shuffled
0.4197154070175291,tongue,3,lrp,attr-real-vs-shuffled
0.17662917997126915,tongue,3,lrp,attr-real-vs-shuffled
0.24992819647380493,tongue,3,lrp,attr-real-vs-shuffled
0.08406794045429145,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.08552183789262635,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.06490289553952877,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.05891849852832998,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.049400271380316774,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.0562797063618099,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.0710136952357896,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.08598137185476507,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.05057819340518055,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.075240168841332,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.08093172204159238,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.05778364799448177,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.0555988191414718,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.10168936777154958,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.07712615704578774,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.05960961568805967,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.09565802869208628,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.057315839700351034,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.07042197926981952,tongue,3,guidedbackprop,attr-real-vs-shuffled
0.0668110457262392,tongue,3,guidedbackprop,attr-real-vs-shuffled
